timestamp,armed,flight_mode,altitude_m,ground_speed_ms,battery_voltage_v,pitch_deg,roll_deg,yaw_deg,lat,lon,packets_rx,packet_loss_pct
1790032682.88,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1212,0.0
1790032682.93,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1215,0.0
1790032682.99,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1219,0.0
1790032683.04,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1222,0.0
1790032683.08,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1225,0.0
1790032683.13,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1228,0.0
1790032683.17,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1231,0.0
1790032683.22,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1234,0.0
1790032683.27,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1237,0.0
1790032683.32,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1240,0.0
1790032683.36,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1243,0.0
1790032683.41,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1246,0.0
1790032683.45,0,GUIDED,0.0,0.0,12.32,0.0,0.0,0.0,33.92,-118.4,1249,0.0
1790032683.5,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1252,0.0
1790032683.54,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1255,0.0
1790032683.59,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1258,0.0
1790032683.64,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1261,0.0
1790032683.69,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1264,0.0
1790032683.73,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1267,0.0
1790032683.78,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1270,0.0
1790032683.82,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1273,0.0
1790032683.87,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1276,0.0
1790032683.92,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1279,0.0
1790032683.96,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1282,0.0
1790032684.01,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1285,0.0
1790032684.06,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1288,0.0
1790032684.1,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1291,0.0
1790032684.15,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1294,0.0
1790032684.21,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1298,0.0
1790032684.26,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1301,0.0
1790032684.3,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1304,0.0
1790032684.35,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1307,0.0
1790032684.4,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1310,0.0
1790032684.44,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1313,0.0
1790032684.49,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1316,0.0
1790032684.53,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1319,0.0
1790032684.58,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1322,0.0
1790032684.62,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1325,0.0
1790032684.67,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1328,0.0
1790032684.71,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1331,0.0
1790032684.76,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1334,0.0
1790032684.8,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1337,0.0
1790032684.85,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1340,0.0
1790032684.9,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1343,0.0
1790032684.95,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1346,0.0
1790032685.0,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1349,0.0
1790032685.05,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1352,0.0
1790032685.09,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1355,0.0
1790032685.14,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1358,0.0
1790032685.19,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1361,0.0
1790032685.24,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1364,0.0
1790032685.28,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1367,0.0
1790032685.33,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1370,0.0
1790032685.38,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1373,0.0
1790032685.42,0,GUIDED,0.0,0.0,12.31,0.0,0.0,0.0,33.92,-118.4,1376,0.0
